"","match_id","id","goals","own_goals","shots","xG","time","player_id","team_id","position","player","h_a","yellow_card","red_card","roster_in","roster_out","key_passes","assists","xA","xGChain","xGBuildup","positionOrder"
"20",12556,"389408","0","0","0","0","90","7876","240","DML","Christopher Lenz","a","0","0","0","0","0","0","0","0","0","6"
"21",12556,"389409","0","0","3","0.08370765298604965","90","7877","240","MC","Robert Andrich","a","0","0","0","0","3","0","0.07924851030111313","0.12290974706411362","0","9"
"22",12556,"389410","0","0","3","0.41590288281440735","90","60","240","MC","Christian Gentner","a","0","0","0","0","1","0","0.04130348935723305","0.7560506463050842","0.3447607457637787","9"
"23",12556,"389412","1","0","5","0.44477254152297974","90","7879","240","AMC","Marius Bülter","a","0","0","0","0","1","0","0.028554413467645645","0.4140990376472473","0","12"
"24",12556,"389411","0","0","0","0","71","7883","240","AMC","Marcus Ingvartsen","a","0","0","389416","0","0","0","0","0","0","12"
"25",12556,"389413","0","0","0","0","75","7880","240","FW","Sebastian Andersson","a","1","0","389415","0","1","1","0.3447607457637787","0.38606423139572144","0.04130348935723305","15"
"26",12556,"389415","0","0","0","0","15","119","240","Sub","Anthony Ujah","a","0","0","0","389413","0","0","0","0","0","17"
"27",12556,"389416","0","0","2","0.07836087048053741","19","45","240","Sub","Yunus Malli","a","0","0","0","389411","0","0","0","0.026027970016002655","0","17"
"28",12556,"389414","0","0","0","0","8","7881","240","Sub","Sebastian Polter","a","0","0","0","389405","1","0","0.05233290418982506","0.039202090352773666","0.039202090352773666","17"
"1",12559,"389639","0","0","0","0","90","19","122","GK","Rune Jarstein","h","1","0","0","0","0","0","0","0.04769051447510719","0.04769051447510719","1"
"2",12559,"389640","0","0","0","0","90","403","122","DR","Lukas Klünter","h","0","0","0","0","1","0","0.038615453988313675","0.07547025382518768","0.07547025382518768","2"
"3",12559,"389641","0","0","0","0","90","4468","122","DC","Dedryck Boyata","h","1","0","0","0","0","0","0","0.35965055227279663","0.35965055227279663","3"
"4",12559,"389642","0","0","0","0","90","5238","122","DC","Jordan Torunarigha","h","0","0","0","0","0","0","0","0","0","3"
"5",12559,"389643","0","0","0","0","90","23","122","DL","Marvin Plattenhardt","h","0","0","0","0","1","0","0.08937390148639679","0.13706441223621368","0.04769051447510719","4"
"6",12559,"389644","0","0","0","0","90","6289","122","DMC","Santiago Ascacibar","h","0","0","0","0","0","0","0","0","0","7"
"7",12559,"389645","0","0","0","0","82","5706","122","MR","Dodi Lukebakio","h","0","0","389652","0","1","0","0.03685480356216431","0.03685480356216431","0","8"
