"","id","fid","h","a","date","league_id","season","h_goals","a_goals","team_h","team_a","h_xg","a_xg","h_w","h_d","h_l","league","h_shot","a_shot","h_shotOnTarget","a_shotOnTarget","h_deep","a_deep","a_ppda","h_ppda"
"1","15265","1481120","133","136","2021-01-02 19:30:00","3","2020","0","1","VfB Stuttgart","RasenBallsport Leipzig","0.891246","2.64018","0.063","0.1388","0.7982","Bundesliga","10","22","1","8","4","10","8.4194","15.4545"
"1","15258","1481113","129","131","2021-01-03 14:30:00","3","2020","2","0","Borussia Dortmund","Wolfsburg","2.00235","1.21991","0.5713","0.2221","0.2066","Bundesliga","14","21","8","5","6","5","13.4400","11.0588"
"1","15257","1481112","117","125","2021-01-03 17:00:00","3","2020","5","2","Bayern Munich","Mainz 05","4.11014","1.1937","0.9227","0.0576","0.0197","Bundesliga","17","12","12","7","22","2","38.5833","5.0000"
"1","15267","1481122","130","117","2021-01-08 19:30:00","3","2020","3","2","Borussia M.Gladbach","Bayern Munich","0.96923","1.32717","0.2319","0.3104","0.4577","Bundesliga","8","16","4","4","4","8","8.8800","23.1053"
"1","15268","1481123","119","123","2021-01-09 14:30:00","3","2020","1","1","Bayer Leverkusen","Werder Bremen","0.588228","0.481943","0.2914","0.4482","0.2604","Bundesliga","12","2","3","1","7","2","21.8889","3.7097"
"1","15269","1481124","135","134","2021-01-09 14:30:00","3","2020","5","0","Freiburg","FC Cologne","2.91627","0.139728","0.9642","0.032","0.0038","Bundesliga","13","5","6","2","4","3","17.9412","12.4167"
"1","15270","1481125","240","131","2021-01-09 14:30:00","3","2020","2","2","Union Berlin","Wolfsburg","1.00289","1.89061","0.144","0.2291","0.6269","Bundesliga","13","10","6","5","5","4","12.1905","9.2069"
"1","15271","1481126","124","120","2021-01-09 14:30:00","3","2020","4","0","Schalke 04","Hoffenheim","2.13307","1.84328","0.4408","0.2461","0.3131","Bundesliga","12","19","5","4","7","5","6.1379","8.2647"
"1","15272","1481127","125","132","2021-01-09 14:30:00","3","2020","0","2","Mainz 05","Eintracht Frankfurt","1.10303","2.44043","0.0861","0.1749","0.739","Bundesliga","9","13","1","7","6","8","7.9444","11.7826"
"1","15266","1481121","136","129","2021-01-09 17:30:00","3","2020","1","3","RasenBallsport Leipzig","Borussia Dortmund","1.59439","2.57475","0.1459","0.2324","0.6217","Bundesliga","12","15","4","6","6","19","8.3514","11.4348"
"1","15273","1481128","121","133","2021-01-10 14:30:00","3","2020","1","4","Augsburg","VfB Stuttgart","0.97454","4.01214","0.0161","0.0541","0.9298","Bundesliga","12","26","3","10","6","13","9.9167","10.3793"
"1","15274","1481129","262","122","2021-01-10 17:00:00","3","2020","1","0","Arminia Bielefeld","Hertha Berlin","0.623296","0.603143","0.2926","0.4168","0.2906","Bundesliga","12","11","2","5","1","3","7.0741","11.2857"
"1","15280","1481135","240","119","2021-01-15 19:30:00","3","2020","1","0","Union Berlin","Bayer Leverkusen","1.21832","0.794473","0.476","0.3058","0.2182","Bundesliga","11","13","3","3","2","9","6.8571","25.3684"
"1","15276","1481131","129","125","2021-01-16 14:30:00","3","2020","1","1","Borussia Dortmund","Mainz 05","1.89801","0.536442","0.7478","0.1845","0.0677","Bundesliga","17","9","7","3","12","1","15.2593","3.9063"
"1","15277","1481132","120","262","2021-01-16 14:30:00","3","2020","0","0","Hoffenheim","Arminia Bielefeld","0.655307","0.596397","0.3151","0.4065","0.2784","Bundesliga","12","9","5","2","5","5","8.1389","14.6667"
"1","15278","1481133","131","136","2021-01-16 14:30:00","3","2020","2","2","Wolfsburg","RasenBallsport Leipzig","0.806904","2.41624","0.0412","0.1346","0.8242","Bundesliga","8","12","2","9","2","9","13.3529","11.6364"
"1","15281","1481136","134","122","2021-01-16 14:30:00","3","2020","0","0","FC Cologne","Hertha Berlin","0.336553","0.419961","0.209","0.5318","0.2592","Bundesliga","8","13","1","3","3","5","7.9000","11.5455"
"1","15282","1481137","123","121","2021-01-16 14:30:00","3","2020","2","0","Werder Bremen","Augsburg","1.20083","0.943511","0.4078","0.346","0.2462","Bundesliga","11","6","5","1","6","3","10.3077","17.1111"
"1","15283","1481138","133","130","2021-01-16 17:30:00","3","2020","2","2","VfB Stuttgart","Borussia M.Gladbach","1.63795","1.43375","0.4003","0.3085","0.2912","Bundesliga","19","8","6","5","7","3","14.5926","13.2353"
"1","15275","1481130","117","135","2021-01-17 14:30:00","3","2020","2","1","Bayern Munich","Freiburg","3.01697","0.76215","0.88","0.0884","0.0316","Bundesliga","25","8","9","2","16","7","13.7619","14.5000"
"1","15279","1481134","132","124","2021-01-17 17:00:00","3","2020","3","1","Eintracht Frankfurt","Schalke 04","1.97864","0.135505","0.8685","0.1175","0.014","Bundesliga","17","4","11","1","12","5","25.3333","6.1111"
"1","15285","1481140","130","123","2021-01-19 17:30:00","3","2020","1","0","Borussia M.Gladbach","Werder Bremen","0.645527","0.813286","0.2603","0.3651","0.3746","Bundesliga","11","13","6","3","7","4","33.6000","8.5333"
"1","15286","1481141","119","129","2021-01-19 19:30:00","3","2020","2","1","Bayer Leverkusen","Borussia Dortmund","1.82076","1.25761","0.5145","0.2468","0.2387","Bundesliga","23","16","13","3","4","11","11.0345","12.6667"
"1","15288","1481143","122","120","2021-01-19 19:30:00","3","2020","0","3","Hertha Berlin","Hoffenheim","1.33502","1.07527","0.4239","0.3233","0.2528","Bundesliga","13","11","2","6","8","2","14.3810","7.4167"
"1","15290","1481145","125","131","2021-01-19 19:30:00","3","2020","0","2","Mainz 05","Wolfsburg","0.372223","0.989418","0.1217","0.3366","0.5417","Bundesliga","8","9","0","2","1","3","5.3000","10.3000"
"1","15289","1481144","124","134","2021-01-20 17:30:00","3","2020","1","2","Schalke 04","FC Cologne","1.14009","1.7479","0.2103","0.246","0.5437","Bundesliga","14","13","7","3","7","4","15.2609","9.7895"
"1","15284","1481139","136","240","2021-01-20 19:30:00","3","2020","1","0","RasenBallsport Leipzig","Union Berlin","1.34987","0.121799","0.7397","0.2334","0.0269","Bundesliga","16","4","5","1","7","1","24.4211","10.0400"
"1","15287","1481142","135","132","2021-01-20 19:30:00","3","2020","2","2","Freiburg","Eintracht Frankfurt","0.850102","1.45197","0.2033","0.2824","0.5143","Bundesliga","12","15","4","3","2","13","7.4737","13.0952"
"1","15291","1481146","121","117","2021-01-20 19:30:00","3","2020","0","1","Augsburg","Bayern Munich","1.21994","1.98194","0.1648","0.2651","0.5701","Bundesliga","9","13","0","4","3","18","6.9565","11.2308"
"1","15292","1481147","262","133","2021-01-20 19:30:00","3","2020","3","0","Arminia Bielefeld","VfB Stuttgart","1.8577","1.32249","0.5074","0.2608","0.2318","Bundesliga","9","10","3","3","4","8","8.7500","17.9545"
"1","15293","1481148","130","129","2021-01-22 19:30:00","3","2020","4","2","Borussia M.Gladbach","Borussia Dortmund","2.33235","1.93273","0.4798","0.25","0.2702","Bundesliga","10","15","7","7","3","8","9.5484","19.2632"
"1","15294","1481149","119","131","2021-01-23 14:30:00","3","2020","0","1","Bayer Leverkusen","Wolfsburg","0.572384","1.0586","0.1815","0.3276","0.4909","Bundesliga","10","8","3","4","4","5","17.9524","6.8696"
"1","15296","1481151","135","133","2021-01-23 14:30:00","3","2020","2","1","Freiburg","VfB Stuttgart","1.53443","3.02675","0.1148","0.1607","0.7245","Bundesliga","10","26","5","10","7","7","8.1579","8.8065"
"1","15299","1481154","125","136","2021-01-23 14:30:00","3","2020","3","2","Mainz 05","RasenBallsport Leipzig","1.97152","1.86151","0.3959","0.2838","0.3203","Bundesliga","9","13","4","5","5","13","5.6667","12.6897"
"1","15300","1481155","121","240","2021-01-23 14:30:00","3","2020","2","1","Augsburg","Union Berlin","0.94986","1.62585","0.1331","0.3049","0.562","Bundesliga","8","9","4","5","1","10","5.9032","17.1667"
"1","15301","1481156","262","132","2021-01-23 14:30:00","3","2020","1","5","Arminia Bielefeld","Eintracht Frankfurt","0.328715","2.56406","0.019","0.0821","0.8989","Bundesliga","8","15","4","7","4","11","9.0741","9.9714"
"1","15297","1481152","122","123","2021-01-23 17:30:00","3","2020","1","4","Hertha Berlin","Werder Bremen","1.99787","1.39323","0.5154","0.2841","0.2005","Bundesliga","18","7","10","5","9","1","16.1765","6.4545"
"1","15298","1481153","124","117","2021-01-24 14:30:00","3","2020","0","4","Schalke 04","Bayern Munich","0.937959","3.12798","0.0513","0.1147","0.834","Bundesliga","13","31","3","13","2","15","5.2564","26.2000"
"1","15295","1481150","120","134","2021-01-24 17:00:00","3","2020","3","0","Hoffenheim","FC Cologne","2.66263","2.28505","0.4701","0.2494","0.2805","Bundesliga","13","15","4","4","7","7","7.0938","14.6316"
"1","15310","1481165","133","125","2021-01-29 18:30:00","3","2020","2","0","VfB Stuttgart","Mainz 05","1.02742","0.298779","0.5807","0.3189","0.1004","Bundesliga","11","9","3","2","0","11","5.8571","8.3500"
"1","15302","1481157","117","120","2021-01-30 14:30:00","3","2020","4","1","Bayern Munich","Hoffenheim","1.94572","1.87397","0.3946","0.2534","0.352","Bundesliga","15","16","9","5","8","10","20.4118","12.5882"
"1","15303","1481158","129","121","2021-01-30 14:30:00","3","2020","3","1","Borussia Dortmund","Augsburg","1.92275","0.305739","0.8494","0.1249","0.0257","Bundesliga","14","6","5","1","12","1","22.1765","6.0541"
"1","15306","1481161","132","122","2021-01-30 14:30:00","3","2020","3","1","Eintracht Frankfurt","Hertha Berlin","1.78331","0.381451","0.7916","0.1608","0.0476","Bundesliga","15","8","7","3","9","4","15.4737","6.3000"
"1","15307","1481162","240","130","2021-01-30 14:30:00","3","2020","1","1","Union Berlin","Borussia M.Gladbach","0.691595","0.580509","0.3375","0.4055","0.257","Bundesliga","13","13","2","4","2","8","11.0000","22.1667"
"1","15309","1481164","123","124","2021-01-30 14:30:00","3","2020","1","1","Werder Bremen","Schalke 04","0.64374","0.467918","0.3346","0.4375","0.2279","Bundesliga","15","6","5","1","8","3","9.0370","13.3600"
"1","15304","1481159","136","119","2021-01-30 17:30:00","3","2020","1","0","RasenBallsport Leipzig","Bayer Leverkusen","1.68828","0.905761","0.5879","0.2639","0.1482","Bundesliga","16","8","2","3","5","4","8.2759","9.2353"
"1","15308","1481163","134","262","2021-01-31 14:30:00","3","2020","3","1","FC Cologne","Arminia Bielefeld","1.50709","0.949382","0.5075","0.2888","0.2037","Bundesliga","14","8","6","3","3","8","5.6875","9.0000"
"1","15305","1481160","131","135","2021-01-31 17:00:00","3","2020","3","0","Wolfsburg","Freiburg","2.00557","0.684054","0.7449","0.1724","0.0827","Bundesliga","12","10","5","2","9","4","7.0385","12.2500"
"1","15315","1481170","122","117","2021-02-05 19:30:00","3","2020","0","1","Hertha Berlin","Bayern Munich","1.24698","1.8015","0.2245","0.2674","0.5081","Bundesliga","10","14","7","6","3","10","6.8929","13.1818"
"1","15312","1481167","119","133","2021-02-06 14:30:00","3","2020","5","2","Bayer Leverkusen","VfB Stuttgart","4.60657","1.30625","0.9331","0.046","0.0209","Bundesliga","24","13","11","7","16","3","14.4211","8.1852"
"1","15314","1481169","135","129","2021-02-06 14:30:00","3","2020","2","1","Freiburg","Borussia Dortmund","0.167725","1.28601","0.036","0.2359","0.7281","Bundesliga","6","16","3","6","1","8","7.2800","27.0000"
"1","15316","1481171","124","136","2021-02-06 14:30:00","3","2020","0","3","Schalke 04","RasenBallsport Leipzig","0.125218","3.10182","0.0038","0.035","0.9612","Bundesliga","3","26","1","10","0","17","4.8947","15.4737"
"1","15317","1481172","125","240","2021-02-06 14:30:00","3","2020","1","0","Mainz 05","Union Berlin","2.20728","0.937962","0.7295","0.1786","0.0919","Bundesliga","10","11","5","4","6","4","9.9474","13.2381"
"1","15318","1481173","121","131","2021-02-06 14:30:00","3","2020","0","2","Augsburg","Wolfsburg","0.384821","2.19806","0.0367","0.1237","0.8396","Bundesliga","9","17","1","7","3","13","8.1429","23.8462"
"1","15311","1481166","130","134","2021-02-06 17:30:00","3","2020","1","2","Borussia M.Gladbach","FC Cologne","0.42778","0.816611","0.1715","0.3822","0.4463","Bundesliga","10","7","2","3","5","3","32.4286","7.1250"
"1","15313","1481168","120","132","2021-02-07 14:30:00","3","2020","1","3","Hoffenheim","Eintracht Frankfurt","0.637718","1.26357","0.151","0.3038","0.5452","Bundesliga","6","9","1","5","7","5","10.4545","11.3103"
"1","15322","1481182","136","121","2021-02-12 19:30:00","3","2020","2","1","RasenBallsport Leipzig","Augsburg","2.26243","0.938388","0.747","0.1973","0.0557","Bundesliga","16","4","6","2","6","3","12.5517","7.1724"
"1","15321","1481180","129","120","2021-02-13 14:30:00","3","2020","2","2","Borussia Dortmund","Hoffenheim","1.19058","2.19249","0.1638","0.2156","0.6206","Bundesliga","7","13","3","6","3","9","10.0345","6.8710"
"1","15323","1481184","119","125","2021-02-13 14:30:00","3","2020","2","2","Bayer Leverkusen","Mainz 05","1.75183","2.27515","0.2586","0.2413","0.5001","Bundesliga","11","19","5","5","4","12","10.8108","7.5000"
"1","15327","1481192","123","135","2021-02-13 14:30:00","3","2020","0","0","Werder Bremen","Freiburg","0.907057","0.375641","0.5092","0.3657","0.1251","Bundesliga","12","8","4","2","1","2","12.0741","23.1875"
"1","15328","1481194","133","122","2021-02-13 14:30:00","3","2020","1","1","VfB Stuttgart","Hertha Berlin","1.3857","0.832358","0.5077","0.2878","0.2045","Bundesliga","11","10","3","2","7","3","8.2000","7.4054"
"1","15326","1481190","240","124","2021-02-13 17:30:00","3","2020","0","0","Union Berlin","Schalke 04","1.9379","0.335784","0.8112","0.146","0.0428","Bundesliga","20","5","3","0","8","6","6.2400","10.5862"
"1","15325","1481188","132","134","2021-02-14 14:30:00","3","2020","2","0","Eintracht Frankfurt","FC Cologne","2.94491","0.554721","0.9035","0.0759","0.0206","Bundesliga","16","6","7","1","4","5","17.4348","7.3793"
"1","15324","1481186","131","130","2021-02-14 17:00:00","3","2020","0","0","Wolfsburg","Borussia M.Gladbach","0.641105","0.663321","0.2911","0.3946","0.3143","Bundesliga","17","11","6","3","6","7","9.1613","11.7727"
"1","15320","1481178","117","262","2021-02-15 19:30:00","3","2020","3","3","Bayern Munich","Arminia Bielefeld","2.29294","1.71797","0.5175","0.2524","0.2301","Bundesliga","18","7","11","3","6","5","19.7647","7.6538"
"1","15337","1481205","262","131","2021-02-19 19:30:00","3","2020","0","3","Arminia Bielefeld","Wolfsburg","0.319638","1.67634","0.0341","0.1591","0.8068","Bundesliga","7","12","2","6","6","5","14.2778","17.0526"
"1","15329","1481196","130","125","2021-02-20 14:30:00","3","2020","1","2","Borussia M.Gladbach","Mainz 05","0.659888","0.665514","0.2903","0.3929","0.3168","Bundesliga","12","8","4","6","8","2","20.4000","8.3077"
"1","15331","1481199","135","240","2021-02-20 14:30:00","3","2020","0","1","Freiburg","Union Berlin","0.836092","1.49682","0.1747","0.2908","0.5345","Bundesliga","9","15","1","4","6","4","17.9048","7.8095"
"1","15332","1481200","132","117","2021-02-20 14:30:00","3","2020","2","1","Eintracht Frankfurt","Bayern Munich","1.9074","1.5483","0.4644","0.2559","0.2797","Bundesliga","13","22","6","6","4","12","11.0556","11.3704"
"1","15335","1481203","134","133","2021-02-20 14:30:00","3","2020","0","1","FC Cologne","VfB Stuttgart","0.650885","0.606729","0.3128","0.401","0.2862","Bundesliga","9","9","0","3","5","6","18.7895","13.3478"
"1","15334","1481202","124","129","2021-02-20 17:30:00","3","2020","0","4","Schalke 04","Borussia Dortmund","0.830269","1.85349","0.1083","0.2151","0.6766","Bundesliga","13","10","2","6","7","10","6.2500","13.3200"
"1","15336","1481204","121","119","2021-02-21 12:30:00","3","2020","1","1","Augsburg","Bayer Leverkusen","0.931657","0.397505","0.5147","0.354","0.1313","Bundesliga","6","10","3","3","1","6","5.1304","29.2308"
"1","15333","1481201","122","136","2021-02-21 14:30:00","3","2020","0","3","Hertha Berlin","RasenBallsport Leipzig","0.859063","1.16338","0.2531","0.3268","0.4201","Bundesliga","9","14","4","6","5","7","18.0000","11.0455"
"1","15330","1481198","120","123","2021-02-21 17:00:00","3","2020","4","0","Hoffenheim","Werder Bremen","2.66057","0.109963","0.951","0.0443","0.0047","Bundesliga","12","2","6","1","7","3","10.9200","11.6667"
"1","15345","1481213","123","132","2021-02-26 19:30:00","3","2020","2","1","Werder Bremen","Eintracht Frankfurt","1.10682","1.17887","0.3282","0.3127","0.3591","Bundesliga","9","12","5","4","6","8","4.1944","19.7222"
"1","15338","1481206","117","134","2021-02-27 14:30:00","3","2020","5","1","Bayern Munich","FC Cologne","2.40221","0.985369","0.7322","0.1762","0.0916","Bundesliga","14","6","7","3","7","9","14.8800","12.7391"
"1","15339","1481207","129","262","2021-02-27 14:30:00","3","2020","3","0","Borussia Dortmund","Arminia Bielefeld","2.50855","0.636679","0.8372","0.121","0.0418","Bundesliga","20","8","9","2","23","3","15.7600","13.5882"
"1","15342","1481210","131","122","2021-02-27 14:30:00","3","2020","2","0","Wolfsburg","Hertha Berlin","0.620957","1.18868","0.1603","0.3035","0.5362","Bundesliga","10","9","2","2","6","3","12.3913","10.1667"
"1","15346","1481214","133","124","2021-02-27 14:30:00","3","2020","5","1","VfB Stuttgart","Schalke 04","2.68633","1.64536","0.6374","0.2054","0.1572","Bundesliga","17","10","9","5","10","7","9.3478","10.7273"
"1","15340","1481208","136","130","2021-02-27 17:30:00","3","2020","3","2","RasenBallsport Leipzig","Borussia M.Gladbach","1.89119","1.94164","0.3342","0.2691","0.3967","Bundesliga","20","5","10","2","8","0","12.7391","5.5161"
