"","id","isResult","h.id","h.title","h.short_title","a.id","a.title","a.short_title","goals.h","goals.a","xG.h","xG.a","datetime","forecast.w","forecast.d","forecast.l"
"179","15936",TRUE,176,Bordeaux,BOR,179,Lorient,LOR,2,1,1.61234,1.06734,"2021-01-09 20:00:00",0.5154,0.2787,0.2059
"180","15937",TRUE,181,Dijon,DJN,164,Marseille,MAR,0,0,0.48883,1.80202,"2021-01-09 20:00:00",0.0594,0.1889,0.7517
"181","15938",TRUE,210,Lens,LEN,225,Strasbourg,STR,0,1,0.57533,1.57769,"2021-01-09 20:00:00",0.1018,0.2354,0.6628
"182","15939",TRUE,180,Metz,MET,170,Nice,NIC,1,1,1.25558,1.48081,"2021-01-09 20:00:00",0.2577,0.3458,0.3965
"183","15940",TRUE,171,Monaco,MON,167,Angers,ANG,3,0,2.30803,0.689403,"2021-01-09 20:00:00",0.7977,0.1508,0.0515
"184","15941",TRUE,166,Montpellier,MPL,168,Nantes,NAN,1,1,0.905512,1.31067,"2021-01-09 20:00:00",0.2281,0.3156,0.4563
"185","15942",TRUE,235,Nimes,NIM,160,Lille,LIL,0,1,0.34513,1.01419,"2021-01-09 20:00:00",0.1147,0.3358,0.5495
"186","15943",TRUE,161,Paris Saint Germain,PSG,241,Brest,BRE,3,0,2.91378,0.546939,"2021-01-09 20:00:00",0.892,0.0807,0.0273
"187","15944",TRUE,177,Reims,REI,175,Saint-Etienne,SEN,3,1,1.70535,1.28905,"2021-01-09 20:00:00",0.4883,0.2816,0.2301
"188","15945",TRUE,163,Rennes,REN,178,Lyon,LYO,2,2,1.14894,1.11618,"2021-01-09 20:00:00",0.3444,0.3007,0.3549
"189","15952",TRUE,166,Montpellier,MPL,171,Monaco,MON,2,3,0.55197,2.88799,"2021-01-15 20:00:00",0.021,0.0716,0.9074
"190","15951",TRUE,164,Marseille,MAR,235,Nimes,NIM,1,2,2.16279,1.58781,"2021-01-16 16:00:00",0.5162,0.279,0.2048
"191","15946",TRUE,167,Angers,ANG,161,Paris Saint Germain,PSG,0,1,0.937183,1.48664,"2021-01-16 20:00:00",0.2106,0.284,0.5054
"192","15947",TRUE,241,Brest,BRE,163,Rennes,REN,1,2,1.94951,1.4995,"2021-01-17 12:00:00",0.4698,0.2742,0.256
"193","15953",TRUE,168,Nantes,NAN,210,Lens,LEN,1,1,1.15976,1.35642,"2021-01-17 14:00:00",0.2474,0.3703,0.3823
"194","15954",TRUE,170,Nice,NIC,176,Bordeaux,BOR,0,3,0.469882,3.61303,"2021-01-17 14:00:00",0.006,0.0281,0.9659
"195","15955",TRUE,225,Strasbourg,STR,175,Saint-Etienne,SEN,1,0,2.60986,1.25152,"2021-01-17 14:00:00",0.7215,0.184,0.0945
"196","15948",TRUE,160,Lille,LIL,177,Reims,REI,2,1,1.37991,0.265034,"2021-01-17 16:00:00",0.7763,0.1901,0.0336
"197","15950",TRUE,178,Lyon,LYO,180,Metz,MET,0,1,1.6386,1.4255,"2021-01-17 20:00:00",0.4208,0.2603,0.3189
"198","15845",TRUE,164,Marseille,MAR,210,Lens,LEN,0,1,0.118724,1.55004,"2021-01-20 22:00:00",0.0178,0.1438,0.8384
"199","15962",TRUE,161,Paris Saint Germain,PSG,166,Montpellier,MPL,4,0,4.90921,0.15807,"2021-01-22 20:00:00",0.9962,0.0033,0.0005
"200","15958",TRUE,210,Lens,LEN,170,Nice,NIC,0,1,1.18896,0.547266,"2021-01-23 16:00:00",0.5517,0.31,0.1383
"201","15960",TRUE,171,Monaco,MON,164,Marseille,MAR,3,1,1.87551,0.462549,"2021-01-23 20:00:00",0.7792,0.1686,0.0522
"202","15956",TRUE,176,Bordeaux,BOR,167,Angers,ANG,2,1,1.1096,1.71363,"2021-01-24 12:00:00",0.2107,0.261,0.5283
"203","15957",TRUE,181,Dijon,DJN,225,Strasbourg,STR,1,1,0.802784,2.7928,"2021-01-24 14:00:00",0.0325,0.1099,0.8576
"204","15959",TRUE,180,Metz,MET,168,Nantes,NAN,2,0,0.833905,0.239963,"2021-01-24 14:00:00",0.5066,0.397,0.0964
"205","15963",TRUE,177,Reims,REI,241,Brest,BRE,1,0,1.18806,1.01943,"2021-01-24 14:00:00",0.3981,0.3048,0.2971
"206","15964",TRUE,163,Rennes,REN,160,Lille,LIL,0,1,0.550276,0.796039,"2021-01-24 16:00:00",0.2206,0.3863,0.3931
"207","15965",TRUE,175,Saint-Etienne,SEN,178,Lyon,LYO,0,5,0.22255,2.19868,"2021-01-24 20:00:00",0.0151,0.1045,0.8804
"208","15949",TRUE,179,Lorient,LOR,181,Dijon,DJN,3,2,0.895978,1.6704,"2021-01-27 20:00:00",0.1498,0.2491,0.6011
"209","15970",TRUE,178,Lyon,LYO,176,Bordeaux,BOR,2,1,1.30049,0.73143,"2021-01-29 20:00:00",0.5256,0.2853,0.1891
"210","15972",TRUE,166,Montpellier,MPL,210,Lens,LEN,1,2,1.03811,1.07049,"2021-01-30 16:00:00",0.3249,0.3119,0.3632
"211","15971",FALSE,164,Marseille,MAR,163,Rennes,REN,NA,NA,NA,NA,"2021-01-30 20:00:00",NA,NA,NA
"212","15974",TRUE,170,Nice,NIC,175,Saint-Etienne,SEN,0,1,0.435831,1.58746,"2021-01-31 12:00:00",0.0768,0.2133,0.7099
"213","15966",TRUE,167,Angers,ANG,235,Nimes,NIM,3,1,1.59464,0.9424,"2021-01-31 14:00:00",0.529,0.2998,0.1712
"214","15968",TRUE,241,Brest,BRE,180,Metz,MET,2,4,1.8688,1.50555,"2021-01-31 14:00:00",0.4493,0.2785,0.2722
"215","15969",TRUE,179,Lorient,LOR,161,Paris Saint Germain,PSG,3,2,1.56057,2.64181,"2021-01-31 14:00:00",0.1436,0.1921,0.6643
"216","15975",TRUE,225,Strasbourg,STR,177,Reims,REI,0,1,0.995057,1.31697,"2021-01-31 14:00:00",0.2543,0.2965,0.4492
"217","15967",TRUE,160,Lille,LIL,181,Dijon,DJN,1,0,1.90817,0.370938,"2021-01-31 16:00:00",0.8392,0.1282,0.0326
"218","15973",TRUE,168,Nantes,NAN,171,Monaco,MON,1,2,1.23932,1.52441,"2021-01-31 20:00:00",0.2784,0.2987,0.4229
"219","15976",TRUE,176,Bordeaux,BOR,160,Lille,LIL,0,3,0.746258,1.99926,"2021-02-03 18:00:00",0.0888,0.1865,0.7247
"220","15979",TRUE,180,Metz,MET,166,Montpellier,MPL,1,1,0.902049,1.02749,"2021-02-03 18:00:00",0.3085,0.3178,0.3737
"221","15982",TRUE,177,Reims,REI,167,Angers,ANG,0,0,0.556903,0.251964,"2021-02-03 18:00:00",0.3598,0.5064,0.1338
"222","15983",TRUE,163,Rennes,REN,179,Lorient,LOR,1,1,1.03454,0.620552,"2021-02-03 18:00:00",0.4709,0.3344,0.1947
"223","15985",TRUE,225,Strasbourg,STR,241,Brest,BRE,2,2,0.610074,0.710748,"2021-02-03 18:00:00",0.2449,0.4203,0.3348
"224","15977",TRUE,181,Dijon,DJN,178,Lyon,LYO,0,1,0.998017,2.26364,"2021-02-03 20:00:00",0.1001,0.1874,0.7125
"225","15978",TRUE,210,Lens,LEN,164,Marseille,MAR,2,2,1.53188,1.3201,"2021-02-03 20:00:00",0.3966,0.2883,0.3151
"226","15980",TRUE,171,Monaco,MON,170,Nice,NIC,2,1,2.7347,0.426701,"2021-02-03 20:00:00",0.9405,0.0526,0.0069
"227","15981",TRUE,161,Paris Saint Germain,PSG,235,Nimes,NIM,3,0,1.69188,1.73501,"2021-02-03 20:00:00",0.3527,0.2629,0.3844
"228","15984",TRUE,175,Saint-Etienne,SEN,168,Nantes,NAN,1,1,1.50363,1.25487,"2021-02-03 20:00:00",0.439,0.2696,0.2914
"229","15993",TRUE,179,Lorient,LOR,177,Reims,REI,1,0,1.11747,0.779858,"2021-02-06 16:00:00",0.4577,0.3235,0.2188
"230","15994",TRUE,178,Lyon,LYO,225,Strasbourg,STR,3,0,1.59649,0.242033,"2021-02-06 18:00:00",0.7611,0.1967,0.0422
"231","15992",TRUE,210,Lens,LEN,163,Rennes,REN,0,0,1.09008,0.549443,"2021-02-06 20:00:00",0.5443,0.3162,0.1395
"232","15991",TRUE,241,Brest,BRE,176,Bordeaux,BOR,2,1,2.03597,0.635508,"2021-02-07 12:00:00",0.7355,0.1798,0.0847
"233","15986",TRUE,166,Montpellier,MPL,181,Dijon,DJN,4,2,5.60551,1.31726,"2021-02-07 14:00:00",0.9845,0.0127,0.0028
"234","15988",TRUE,170,Nice,NIC,167,Angers,ANG,3,0,1.30901,0.620413,"2021-02-07 14:00:00",0.55,0.2955,0.1545
"235","15989",TRUE,235,Nimes,NIM,171,Monaco,MON,3,4,1.54024,1.24576,"2021-02-07 14:00:00",0.4408,0.2894,0.2698
"236","15990",TRUE,175,Saint-Etienne,SEN,180,Metz,MET,1,0,0.560201,0.327429,"2021-02-07 14:00:00",0.3464,0.4767,0.1769
"237","15987",TRUE,168,Nantes,NAN,160,Lille,LIL,0,2,0.400333,1.7948,"2021-02-07 16:00:00",0.055,0.1822,0.7628
"238","15995",TRUE,164,Marseille,MAR,161,Paris Saint Germain,PSG,0,2,0.426125,1.23049,"2021-02-07 20:00:00",0.1091,0.287,0.6039
"239","16003",TRUE,161,Paris Saint Germain,PSG,170,Nice,NIC,2,1,2.47313,1.0503,"2021-02-13 16:00:00",0.7538,0.1601,0.0861
"240","16004",TRUE,177,Reims,REI,210,Lens,LEN,1,1,0.679141,3.15679,"2021-02-13 18:00:00",0.0175,0.07,0.9125
"241","16000",TRUE,178,Lyon,LYO,166,Montpellier,MPL,1,2,3.94358,1.75721,"2021-02-13 20:00:00",0.8444,0.1047,0.0509
"242","16002",TRUE,171,Monaco,MON,179,Lorient,LOR,2,2,1.93864,1.43939,"2021-02-14 12:00:00",0.4825,0.2926,0.2249
"243","15996",TRUE,167,Angers,ANG,168,Nantes,NAN,1,3,1.72075,1.75357,"2021-02-14 14:00:00",0.3348,0.3272,0.338
"244","15998",TRUE,181,Dijon,DJN,235,Nimes,NIM,0,2,0.466986,1.90774,"2021-02-14 14:00:00",0.0546,0.1575,0.7879
"245","16001",TRUE,180,Metz,MET,225,Strasbourg,STR,1,2,1.46606,1.39672,"2021-02-14 14:00:00",0.375,0.2814,0.3436
"246","16005",TRUE,163,Rennes,REN,175,Saint-Etienne,SEN,0,2,0.797238,0.347155,"2021-02-14 14:00:00",0.4439,0.4106,0.1455
"247","15999",TRUE,160,Lille,LIL,241,Brest,BRE,0,0,0.62514,0.0883755,"2021-02-14 16:00:00",0.459,0.4934,0.0476
"248","15997",TRUE,176,Bordeaux,BOR,164,Marseille,MAR,0,0,1.90455,0.41792,"2021-02-14 20:00:00",0.7607,0.179,0.0603
"249","15860",TRUE,164,Marseille,MAR,170,Nice,NIC,3,2,0.648327,1.2083,"2021-02-17 20:00:00",0.1622,0.3094,0.5284
"250","16006",TRUE,241,Brest,BRE,178,Lyon,LYO,2,3,1.46003,3.47483,"2021-02-19 20:00:00",0.0842,0.1158,0.8
"251","16014",TRUE,175,Saint-Etienne,SEN,177,Reims,REI,1,1,1.97702,0.35467,"2021-02-20 12:00:00",0.8423,0.1309,0.0268
"252","16010",TRUE,168,Nantes,NAN,164,Marseille,MAR,1,1,0.779308,0.564279,"2021-02-20 16:00:00",0.3944,0.3997,0.2059
"253","16009",TRUE,166,Montpellier,MPL,163,Rennes,REN,2,1,2.86812,1.42102,"2021-02-21 12:00:00",0.7395,0.1622,0.0983
"254","16007",TRUE,210,Lens,LEN,181,Dijon,DJN,2,1,1.29752,0.88646,"2021-02-21 14:00:00",0.4707,0.3172,0.2121
"255","16011",TRUE,170,Nice,NIC,180,Metz,MET,1,2,1.04755,1.43338,"2021-02-21 14:00:00",0.205,0.3444,0.4506
"256","16012",TRUE,235,Nimes,NIM,176,Bordeaux,BOR,2,0,0.364183,0.791842,"2021-02-21 14:00:00",0.1412,0.3916,0.4672
"257","16015",TRUE,225,Strasbourg,STR,167,Angers,ANG,0,0,1.41894,0.325105,"2021-02-21 14:00:00",0.6846,0.2461,0.0693
"258","16008",TRUE,179,Lorient,LOR,160,Lille,LIL,1,4,0.231568,1.04668,"2021-02-21 16:00:00",0.0807,0.3422,0.5771
"259","16013",TRUE,161,Paris Saint Germain,PSG,171,Monaco,MON,0,2,0.953831,1.05657,"2021-02-21 20:00:00",0.2839,0.3568,0.3593
"260","15961",TRUE,235,Nimes,NIM,179,Lorient,LOR,1,0,0.914735,0.3945,"2021-02-24 20:00:00",0.566,0.3298,0.1042
"261","16024",TRUE,163,Rennes,REN,170,Nice,NIC,1,2,0.752041,1.6621,"2021-02-26 20:00:00",0.1247,0.2321,0.6432
"262","16017",TRUE,176,Bordeaux,BOR,180,Metz,MET,1,2,0.978537,1.84068,"2021-02-27 12:00:00",0.1262,0.2579,0.6159
"263","16018",TRUE,181,Dijon,DJN,161,Paris Saint Germain,PSG,0,4,0.249652,2.12179,"2021-02-27 16:00:00",0.0164,0.0884,0.8952
"264","16021",FALSE,171,Monaco,MON,241,Brest,BRE,NA,NA,NA,NA,"2021-02-28 12:00:00",NA,NA,NA
"265","16016",FALSE,167,Angers,ANG,210,Lens,LEN,NA,NA,NA,NA,"2021-02-28 14:00:00",NA,NA,NA
"266","16020",FALSE,179,Lorient,LOR,175,Saint-Etienne,SEN,NA,NA,NA,NA,"2021-02-28 14:00:00",NA,NA,NA
"267","16022",FALSE,235,Nimes,NIM,168,Nantes,NAN,NA,NA,NA,NA,"2021-02-28 14:00:00",NA,NA,NA
"268","16023",FALSE,177,Reims,REI,166,Montpellier,MPL,NA,NA,NA,NA,"2021-02-28 14:00:00",NA,NA,NA
"269","16019",FALSE,160,Lille,LIL,225,Strasbourg,STR,NA,NA,NA,NA,"2021-02-28 16:00:00",NA,NA,NA
"270","16025",FALSE,164,Marseille,MAR,178,Lyon,LYO,NA,NA,NA,NA,"2021-02-28 20:00:00",NA,NA,NA
"271","16026",FALSE,176,Bordeaux,BOR,161,Paris Saint Germain,PSG,NA,NA,NA,NA,"2021-03-06 21:00:00",NA,NA,NA
"272","16027",FALSE,241,Brest,BRE,181,Dijon,DJN,NA,NA,NA,NA,"2021-03-06 21:00:00",NA,NA,NA
"273","16028",FALSE,160,Lille,LIL,164,Marseille,MAR,NA,NA,NA,NA,"2021-03-06 21:00:00",NA,NA,NA
"274","16029",FALSE,178,Lyon,LYO,163,Rennes,REN,NA,NA,NA,NA,"2021-03-06 21:00:00",NA,NA,NA
"275","16030",FALSE,180,Metz,MET,167,Angers,ANG,NA,NA,NA,NA,"2021-03-06 21:00:00",NA,NA,NA
"276","16031",FALSE,166,Montpellier,MPL,179,Lorient,LOR,NA,NA,NA,NA,"2021-03-06 21:00:00",NA,NA,NA
"277","16032",FALSE,168,Nantes,NAN,177,Reims,REI,NA,NA,NA,NA,"2021-03-06 21:00:00",NA,NA,NA
"278","16033",FALSE,170,Nice,NIC,235,Nimes,NIM,NA,NA,NA,NA,"2021-03-06 21:00:00",NA,NA,NA
"279","16034",FALSE,175,Saint-Etienne,SEN,210,Lens,LEN,NA,NA,NA,NA,"2021-03-06 21:00:00",NA,NA,NA
"280","16035",FALSE,225,Strasbourg,STR,171,Monaco,MON,NA,NA,NA,NA,"2021-03-06 21:00:00",NA,NA,NA
"281","16036",FALSE,167,Angers,ANG,175,Saint-Etienne,SEN,NA,NA,NA,NA,"2021-03-13 21:00:00",NA,NA,NA
"282","16037",FALSE,181,Dijon,DJN,176,Bordeaux,BOR,NA,NA,NA,NA,"2021-03-13 21:00:00",NA,NA,NA
"283","16038",FALSE,210,Lens,LEN,180,Metz,MET,NA,NA,NA,NA,"2021-03-13 21:00:00",NA,NA,NA
"284","16039",FALSE,171,Monaco,MON,160,Lille,LIL,NA,NA,NA,NA,"2021-03-13 21:00:00",NA,NA,NA
"285","16040",FALSE,164,Marseille,MAR,241,Brest,BRE,NA,NA,NA,NA,"2021-03-13 21:00:00",NA,NA,NA
"286","16041",FALSE,179,Lorient,LOR,170,Nice,NIC,NA,NA,NA,NA,"2021-03-13 21:00:00",NA,NA,NA
"287","16042",FALSE,163,Rennes,REN,225,Strasbourg,STR,NA,NA,NA,NA,"2021-03-13 21:00:00",NA,NA,NA
"288","16043",FALSE,177,Reims,REI,178,Lyon,LYO,NA,NA,NA,NA,"2021-03-13 21:00:00",NA,NA,NA
"289","16044",FALSE,161,Paris Saint Germain,PSG,168,Nantes,NAN,NA,NA,NA,NA,"2021-03-13 21:00:00",NA,NA,NA
"290","16045",FALSE,235,Nimes,NIM,166,Montpellier,MPL,NA,NA,NA,NA,"2021-03-13 21:00:00",NA,NA,NA
"291","16046",FALSE,170,Nice,NIC,164,Marseille,MAR,NA,NA,NA,NA,"2021-03-20 21:00:00",NA,NA,NA
"292","16047",FALSE,168,Nantes,NAN,179,Lorient,LOR,NA,NA,NA,NA,"2021-03-20 21:00:00",NA,NA,NA
"293","16048",FALSE,166,Montpellier,MPL,176,Bordeaux,BOR,NA,NA,NA,NA,"2021-03-20 21:00:00",NA,NA,NA
"294","16049",FALSE,180,Metz,MET,163,Rennes,REN,NA,NA,NA,NA,"2021-03-20 21:00:00",NA,NA,NA
"295","16050",FALSE,160,Lille,LIL,235,Nimes,NIM,NA,NA,NA,NA,"2021-03-20 21:00:00",NA,NA,NA
"296","16051",FALSE,181,Dijon,DJN,177,Reims,REI,NA,NA,NA,NA,"2021-03-20 21:00:00",NA,NA,NA
"297","16052",FALSE,241,Brest,BRE,167,Angers,ANG,NA,NA,NA,NA,"2021-03-20 21:00:00",NA,NA,NA
"298","16053",FALSE,225,Strasbourg,STR,210,Lens,LEN,NA,NA,NA,NA,"2021-03-20 21:00:00",NA,NA,NA
"299","16054",FALSE,175,Saint-Etienne,SEN,171,Monaco,MON,NA,NA,NA,NA,"2021-03-20 21:00:00",NA,NA,NA
"300","16055",FALSE,178,Lyon,LYO,161,Paris Saint Germain,PSG,NA,NA,NA,NA,"2021-03-21 03:00:00",NA,NA,NA
"301","16056",FALSE,161,Paris Saint Germain,PSG,160,Lille,LIL,NA,NA,NA,NA,"2021-04-03 21:00:00",NA,NA,NA
"302","16057",FALSE,177,Reims,REI,163,Rennes,REN,NA,NA,NA,NA,"2021-04-03 21:00:00",NA,NA,NA
"303","16058",FALSE,167,Angers,ANG,166,Montpellier,MPL,NA,NA,NA,NA,"2021-04-03 21:00:00",NA,NA,NA
"304","16059",FALSE,176,Bordeaux,BOR,225,Strasbourg,STR,NA,NA,NA,NA,"2021-04-03 21:00:00",NA,NA,NA
"305","16060",FALSE,210,Lens,LEN,178,Lyon,LYO,NA,NA,NA,NA,"2021-04-03 21:00:00",NA,NA,NA
"306","16061",FALSE,179,Lorient,LOR,241,Brest,BRE,NA,NA,NA,NA,"2021-04-03 21:00:00",NA,NA,NA
"307","16062",FALSE,164,Marseille,MAR,181,Dijon,DJN,NA,NA,NA,NA,"2021-04-03 21:00:00",NA,NA,NA
"308","16063",FALSE,171,Monaco,MON,180,Metz,MET,NA,NA,NA,NA,"2021-04-03 21:00:00",NA,NA,NA
"309","16064",FALSE,168,Nantes,NAN,170,Nice,NIC,NA,NA,NA,NA,"2021-04-03 21:00:00",NA,NA,NA
"310","16065",FALSE,235,Nimes,NIM,175,Saint-Etienne,SEN,NA,NA,NA,NA,"2021-04-03 21:00:00",NA,NA,NA
"311","16066",FALSE,241,Brest,BRE,235,Nimes,NIM,NA,NA,NA,NA,"2021-04-10 21:00:00",NA,NA,NA
"312","16067",FALSE,210,Lens,LEN,179,Lorient,LOR,NA,NA,NA,NA,"2021-04-10 21:00:00",NA,NA,NA
"313","16068",FALSE,178,Lyon,LYO,167,Angers,ANG,NA,NA,NA,NA,"2021-04-10 21:00:00",NA,NA,NA
"314","16069",FALSE,180,Metz,MET,160,Lille,LIL,NA,NA,NA,NA,"2021-04-10 21:00:00",NA,NA,NA
"315","16070",FALSE,171,Monaco,MON,181,Dijon,DJN,NA,NA,NA,NA,"2021-04-10 21:00:00",NA,NA,NA
"316","16071",FALSE,166,Montpellier,MPL,164,Marseille,MAR,NA,NA,NA,NA,"2021-04-10 21:00:00",NA,NA,NA
"317","16072",FALSE,170,Nice,NIC,177,Reims,REI,NA,NA,NA,NA,"2021-04-10 21:00:00",NA,NA,NA
"318","16073",FALSE,163,Rennes,REN,168,Nantes,NAN,NA,NA,NA,NA,"2021-04-10 21:00:00",NA,NA,NA
"319","16074",FALSE,175,Saint-Etienne,SEN,176,Bordeaux,BOR,NA,NA,NA,NA,"2021-04-10 21:00:00",NA,NA,NA
"320","16075",FALSE,225,Strasbourg,STR,161,Paris Saint Germain,PSG,NA,NA,NA,NA,"2021-04-10 21:00:00",NA,NA,NA
"321","16076",FALSE,177,Reims,REI,180,Metz,MET,NA,NA,NA,NA,"2021-04-17 21:00:00",NA,NA,NA
"322","16077",FALSE,161,Paris Saint Germain,PSG,175,Saint-Etienne,SEN,NA,NA,NA,NA,"2021-04-17 21:00:00",NA,NA,NA
"323","16078",FALSE,235,Nimes,NIM,225,Strasbourg,STR,NA,NA,NA,NA,"2021-04-17 21:00:00",NA,NA,NA
"324","16079",FALSE,168,Nantes,NAN,178,Lyon,LYO,NA,NA,NA,NA,"2021-04-17 21:00:00",NA,NA,NA
"325","16080",FALSE,167,Angers,ANG,163,Rennes,REN,NA,NA,NA,NA,"2021-04-17 21:00:00",NA,NA,NA
"326","16081",FALSE,164,Marseille,MAR,179,Lorient,LOR,NA,NA,NA,NA,"2021-04-17 21:00:00",NA,NA,NA
"327","16082",FALSE,160,Lille,LIL,166,Montpellier,MPL,NA,NA,NA,NA,"2021-04-17 21:00:00",NA,NA,NA
"328","16083",FALSE,181,Dijon,DJN,170,Nice,NIC,NA,NA,NA,NA,"2021-04-17 21:00:00",NA,NA,NA
"329","16084",FALSE,241,Brest,BRE,210,Lens,LEN,NA,NA,NA,NA,"2021-04-17 21:00:00",NA,NA,NA
"330","16085",FALSE,176,Bordeaux,BOR,171,Monaco,MON,NA,NA,NA,NA,"2021-04-17 21:00:00",NA,NA,NA
"331","16086",FALSE,179,Lorient,LOR,176,Bordeaux,BOR,NA,NA,NA,NA,"2021-04-24 21:00:00",NA,NA,NA
"332","16087",FALSE,178,Lyon,LYO,160,Lille,LIL,NA,NA,NA,NA,"2021-04-24 21:00:00",NA,NA,NA
"333","16088",FALSE,180,Metz,MET,161,Paris Saint Germain,PSG,NA,NA,NA,NA,"2021-04-24 21:00:00",NA,NA,NA
"334","16089",FALSE,170,Nice,NIC,166,Montpellier,MPL,NA,NA,NA,NA,"2021-04-24 21:00:00",NA,NA,NA
"335","16090",FALSE,177,Reims,REI,164,Marseille,MAR,NA,NA,NA,NA,"2021-04-24 21:00:00",NA,NA,NA
"336","16091",FALSE,163,Rennes,REN,181,Dijon,DJN,NA,NA,NA,NA,"2021-04-24 21:00:00",NA,NA,NA
"337","16092",FALSE,175,Saint-Etienne,SEN,241,Brest,BRE,NA,NA,NA,NA,"2021-04-24 21:00:00",NA,NA,NA
"338","16093",FALSE,225,Strasbourg,STR,168,Nantes,NAN,NA,NA,NA,NA,"2021-04-24 21:00:00",NA,NA,NA
"339","16094",FALSE,210,Lens,LEN,235,Nimes,NIM,NA,NA,NA,NA,"2021-04-24 21:00:00",NA,NA,NA
"340","16095",FALSE,167,Angers,ANG,171,Monaco,MON,NA,NA,NA,NA,"2021-04-24 21:00:00",NA,NA,NA
"341","16096",FALSE,241,Brest,BRE,168,Nantes,NAN,NA,NA,NA,NA,"2021-05-01 21:00:00",NA,NA,NA
"342","16097",FALSE,181,Dijon,DJN,180,Metz,MET,NA,NA,NA,NA,"2021-05-01 21:00:00",NA,NA,NA
"343","16098",FALSE,160,Lille,LIL,170,Nice,NIC,NA,NA,NA,NA,"2021-05-01 21:00:00",NA,NA,NA
"344","16099",FALSE,179,Lorient,LOR,167,Angers,ANG,NA,NA,NA,NA,"2021-05-01 21:00:00",NA,NA,NA
"345","16100",FALSE,164,Marseille,MAR,225,Strasbourg,STR,NA,NA,NA,NA,"2021-05-01 21:00:00",NA,NA,NA
"346","16101",FALSE,171,Monaco,MON,178,Lyon,LYO,NA,NA,NA,NA,"2021-05-01 21:00:00",NA,NA,NA
"347","16102",FALSE,166,Montpellier,MPL,175,Saint-Etienne,SEN,NA,NA,NA,NA,"2021-05-01 21:00:00",NA,NA,NA
"348","16103",FALSE,235,Nimes,NIM,177,Reims,REI,NA,NA,NA,NA,"2021-05-01 21:00:00",NA,NA,NA
"349","16104",FALSE,161,Paris Saint Germain,PSG,210,Lens,LEN,NA,NA,NA,NA,"2021-05-01 21:00:00",NA,NA,NA
"350","16105",FALSE,176,Bordeaux,BOR,163,Rennes,REN,NA,NA,NA,NA,"2021-05-01 21:00:00",NA,NA,NA
"351","16106",FALSE,167,Angers,ANG,181,Dijon,DJN,NA,NA,NA,NA,"2021-05-08 21:00:00",NA,NA,NA
"352","16107",FALSE,210,Lens,LEN,160,Lille,LIL,NA,NA,NA,NA,"2021-05-08 21:00:00",NA,NA,NA
"353","16108",FALSE,178,Lyon,LYO,179,Lorient,LOR,NA,NA,NA,NA,"2021-05-08 21:00:00",NA,NA,NA
"354","16109",FALSE,180,Metz,MET,235,Nimes,NIM,NA,NA,NA,NA,"2021-05-08 21:00:00",NA,NA,NA
"355","16110",FALSE,168,Nantes,NAN,176,Bordeaux,BOR,NA,NA,NA,NA,"2021-05-08 21:00:00",NA,NA,NA
"356","16111",FALSE,170,Nice,NIC,241,Brest,BRE,NA,NA,NA,NA,"2021-05-08 21:00:00",NA,NA,NA
"357","16112",FALSE,177,Reims,REI,171,Monaco,MON,NA,NA,NA,NA,"2021-05-08 21:00:00",NA,NA,NA
"358","16113",FALSE,163,Rennes,REN,161,Paris Saint Germain,PSG,NA,NA,NA,NA,"2021-05-08 21:00:00",NA,NA,NA
"359","16114",FALSE,175,Saint-Etienne,SEN,164,Marseille,MAR,NA,NA,NA,NA,"2021-05-08 21:00:00",NA,NA,NA
"360","16115",FALSE,225,Strasbourg,STR,166,Montpellier,MPL,NA,NA,NA,NA,"2021-05-08 21:00:00",NA,NA,NA
"361","16116",FALSE,176,Bordeaux,BOR,210,Lens,LEN,NA,NA,NA,NA,"2021-05-15 21:00:00",NA,NA,NA
"362","16117",FALSE,181,Dijon,DJN,168,Nantes,NAN,NA,NA,NA,NA,"2021-05-15 21:00:00",NA,NA,NA
"363","16118",FALSE,160,Lille,LIL,175,Saint-Etienne,SEN,NA,NA,NA,NA,"2021-05-15 21:00:00",NA,NA,NA
"364","16119",FALSE,179,Lorient,LOR,180,Metz,MET,NA,NA,NA,NA,"2021-05-15 21:00:00",NA,NA,NA
"365","16120",FALSE,164,Marseille,MAR,167,Angers,ANG,NA,NA,NA,NA,"2021-05-15 21:00:00",NA,NA,NA
"366","16121",FALSE,171,Monaco,MON,163,Rennes,REN,NA,NA,NA,NA,"2021-05-15 21:00:00",NA,NA,NA
"367","16122",FALSE,166,Montpellier,MPL,241,Brest,BRE,NA,NA,NA,NA,"2021-05-15 21:00:00",NA,NA,NA
"368","16123",FALSE,170,Nice,NIC,225,Strasbourg,STR,NA,NA,NA,NA,"2021-05-15 21:00:00",NA,NA,NA
"369","16124",FALSE,235,Nimes,NIM,178,Lyon,LYO,NA,NA,NA,NA,"2021-05-15 21:00:00",NA,NA,NA
"370","16125",FALSE,161,Paris Saint Germain,PSG,177,Reims,REI,NA,NA,NA,NA,"2021-05-15 21:00:00",NA,NA,NA
"371","16126",FALSE,167,Angers,ANG,160,Lille,LIL,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
"372","16127",FALSE,241,Brest,BRE,161,Paris Saint Germain,PSG,NA,NA,NA,NA,"2021-05-22 21:00:00",NA,NA,NA
